mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	0	0	0	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	0				
1	0	0	0	0.5	0	1/2	Chord	3/4	2	1	1/8	1/8	1	1				
1	0	1/2	1/2	0.0	1/8	5/8	FiguredBass	3/4	2	1	0				1/8	_		
1	0	1/2	1/2	0.5	1/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2				
2	1	1	1	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	3				
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	4				
2	1	1	1	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
2	1	1	1	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	5				
2	1	3	3	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	h		
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	6				
3	2	4	4	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	7				
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	8				
3	2	4	4	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	9				
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	10				
4	3	7	7	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	11				
4	3	9	9	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	12				
4	3	7	7	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	13				
4	3	9	9	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	h		
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	14				
5	4	10	10	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	15				
5	4	10	10	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	16				
6	5	13	13	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	17				0
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	18				
6	5	13	13	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	19				
6	5	15	15	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	5b		
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	20				
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	21				1
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	22				
7	6	16	16	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	23				
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	24				
8	7	19	19	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	25				
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	26				
8	7	19	19	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	27				
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	28				
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	29				
9	8	24	24	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	30				
9	8	22	22	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	31				
9	8	24	24	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	7	h	
9	8	24	24	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	32				
