mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	36			
6	6	45/2	45/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	_	
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	37			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	39			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	40			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	41			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	43			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	44			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	3	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	46			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	47			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	48			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	49			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	50			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	51			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	58			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	59			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	60			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	61			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	62			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	63			
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	64			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69			
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	70			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	71			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	72			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	73			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	76			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	77			
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	79			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	80			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	81			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	82			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	83			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	84			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	85			
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	86			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	87			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	88			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	89			
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	90			
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	91			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	92			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	93			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94			
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95			
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	96			
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	97			
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	98			
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	99			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	100			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	101			
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	102			
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	103			
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#	
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	104			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	105			
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	106			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	107			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	108			
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	109			
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	110			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	111			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	112			
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	115			
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117			
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	118			
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	119			
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#	
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	120			
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121			
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	122			
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	123			
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	124			
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	125			
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	126			
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	127			
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	128			
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	129			
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	130			
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	131			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	132			
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	133			
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	134			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	135			
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	136			
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	137			
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	138			
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	139			
23	23	179/2	179/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	_	
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	140			
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	141			
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2	
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	142			
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	143			
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	144			
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	145			
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	146			
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	147			
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	148			
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	149			
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	150			
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	151			
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	152			
