mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	30			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	31			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	32			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	33			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	34			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	35			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	36			
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	37			
7	7	49/2	49/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	_	
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	38			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	40			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	4
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	41			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	42			
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5	3
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	43			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	44			
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	45			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	46			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48			
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	50			
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	9	
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	51			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	52			
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	53			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	54			
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9	#
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	55			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8	
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	h	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	56			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	57			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	58			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	59			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	60			
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	61			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	62			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	63			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	64			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	65			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	66			
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	69			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	75			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	76			
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	77			
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	78			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	79			
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	80			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	81			
