mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	72			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	73			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	74			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	75			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	76			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	77			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4	
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	79			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	80			
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	81			
