mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	32			
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	33			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	34			
5	5	16	16	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	h7	#
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	35			
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	h
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36			
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4\	
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37			
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38			
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	39			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	40			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	41			
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	43			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	44			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	45			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	46			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	47			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	48			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	49			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	50			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	51			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	52			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	53			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	54			
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9	
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	55			
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	56			
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	9	#
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	57			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	8	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	58			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	59			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	60			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	#	
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	61			
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	_	
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	62			
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	63			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	64			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	65			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	66			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	67			
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6\	5
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	68			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	69			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	70			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	71			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	72			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	73			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5h	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	80			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	85			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	87			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	88			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	89			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	90			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	91			
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	92			
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	93			
