mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	1	0	0	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	0				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2				
1	1	0	0	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	3				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	4				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	5				
2	2	4	4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	6				
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	7				
2	2	4	4	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	8				
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	9				
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	10				
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	11				
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	12				
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	13				
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	14				
3	3	8	8	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	15				
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5		
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	16				
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	17				
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	18				
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	19				
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	20				
4	4	12	12	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	21				
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	22				
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	23				
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	24				
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	25				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	26				
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	27				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	28				
5	5	16	16	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	h		
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	29				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	30				
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	31				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	32				
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	33				
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	34				
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	35				0
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	36				0
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	37				
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5h		
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	38				
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39				
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				3/8	#		
6	6	22	22	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	40				
6	6	47/2	47/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	2		
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	41				
7	7	24	24	4.0	0	0	Chord	4/4	1	1	1	1	1	42				
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	43				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	_		
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	44				
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	45				
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	46				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48				
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	49				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	50				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	51				
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	52				
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	53				
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	54				
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	55				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	56				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	57				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	58				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	59				
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	60				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	61				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	62				
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	h	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	63				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	64				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	65				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	66				
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67				
