mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	14	14	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
5	5	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	28			
5	5	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	29			
5	5	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
5	5	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	30			
6	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	31			
6	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	32			
6	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	33			
6	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	34			
6	6	17	17	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
6	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	35			
6	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36			
6	6	19	19	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
6	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37			
6	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38			
7	7	21	21	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	39			
7	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	40			
7	7	21	21	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	41			
7	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	42			
8	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	43			
8	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	44			
8	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	45			
8	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	46			
8	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	
8	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	47			
8	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	48			
8	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	49			
8	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	50			
9	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	51			
9	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	52			
9	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	53			
9	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	54			
9	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	55			
9	9	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5b	
9	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	56			
9	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	57			
9	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	58			
10	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	59			
10	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	60			
10	10	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	61			
10	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	62			
10	10	33	33	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4	
10	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	63			
10	10	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h	
10	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	64			
10	10	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
10	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65			
11	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66			
11	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67			
11	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68			
11	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69			
11	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	70			
11	11	38	38	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h	
11	11	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	71			
11	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	72			
11	11	40	40	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
11	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	73			
12	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74			
12	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75			
12	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	76			
12	12	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77			
12	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	78			
12	12	42	42	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h	
12	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	79			
12	12	43	43	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
12	12	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	80			
12	12	44	44	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
12	12	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	81			
13	13	45	45	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	82			
13	13	45	45	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	83			
