mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6			
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	32					
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4		
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	33					
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	#		
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	34					
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	35					
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	36					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	37					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	38					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	40					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	2			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	41					
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	42					
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	43					
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	44					
8	8	30	30	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	45					
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	46					
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	47					
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	48					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	h	
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	49					
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	50					
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	51					
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	52					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	53					
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54					
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55					
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	56					
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	57					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	58					
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	59					
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	60					
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	61					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	62					
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	63					
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	64					
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	65					
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	66					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	67					
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4		
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	68					
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	3		
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	69					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	70					
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	71					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	72					
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	73					
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75					
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4\			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76					
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78					
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79					
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	80					
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5		
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83					
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84					
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	85					
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	86					
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	87					
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	88					
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	89					
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	90					
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	91					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	92					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	93					
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	94					
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	95					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	96					
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	97					
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	98					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	99					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	100					1
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	101					
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	102					
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	103					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	104					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	105					
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	106					
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	107					
