mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	1	1	1	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	0				
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	2				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	3				
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	5				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	6				
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	7				
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	8				
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	9				
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	10				
2	2	4	4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	11				
2	2	9/2	9/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	_		
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	12				
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	13				
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	14				
2	2	7	7	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5		
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	15				
3	3	8	8	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	16				
3	3	10	10	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	17				
3	3	8	8	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9		
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	18				
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8		
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	19				
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	20				
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	21				
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	22				
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	23				
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	24				
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	25				
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	26				
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5		
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	27				
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	28				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	29				
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	30				
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	31				
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	32				
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	33				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	34				
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	35				
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	36				
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	37				
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	38				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	42				
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	43				
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2		
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	44				
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	45				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	46				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48				
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	50				
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5		
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	51				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	52				
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	53				
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	54				
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4		
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	55				
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#		
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	56				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	57				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	58				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	59				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	2		
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60				
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	62				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	63				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	64				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	65				
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	66				
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	67				
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	68				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	69				0
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	2		
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	70				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	71				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	72				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	73				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	74				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9		
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8		
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76				
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	78				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	79				
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	80				
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	81				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	82				
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	83				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	84				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	85				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	86				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	89				
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	90				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	4		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	91				
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	3		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	92				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	96				
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	97				
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7		
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	98				
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	99				
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	100				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	101				
16	16	63	63	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	102				
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	103				
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	104				
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	105				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	106				
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	107				
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	108				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	109				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	110				
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9		
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	111				
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8		
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	112				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	113				
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	114				
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	115				
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116				
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117				
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	2		
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	118				
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#		
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	119				
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	120				
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5		
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121				
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	122				
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	123				
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	124				
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	125				
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9		
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	126				
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8		
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	127				
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4		
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	128				
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	3		
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	129				
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	130				
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	131				
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	132				
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	133				
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	134				
