mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	1	0	0	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	0				
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1				
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2				
1	1	0	0	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	3				
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	4				
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	5				
2	2	3	3	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	6				
2	2	4	4	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	7				
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	8				
2	2	3	3	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	9				
2	2	4	4	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	7		
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	10				
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	11				
3	3	6	6	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	12				
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	13				
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	14				
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	15				
3	3	7	7	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	16				
3	3	15/2	15/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	_		
3	3	15/2	15/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	17				
3	3	8	8	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#		
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	18				
4	4	9	9	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	19				
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	20				
4	4	11	11	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	21				
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	22				
4	4	10	10	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/8	6	4	
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	23				
4	4	21/2	21/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	5	#	
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	24				
5	5	12	12	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	25				
5	5	13	13	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	26				
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	27				
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	28				
5	5	13	13	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	4\		
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	29				
5	5	14	14	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6\		
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	30				
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	31				0
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	32				
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	33				
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	34				
6	6	16	16	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	4\		
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	35				
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	36				
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	37				
7	7	19	19	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	38				
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	39				
7	7	18	18	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	40				
7	7	37/2	37/2	0.0	1/8	1/8	FiguredBass	3/4	2	1	0				1/8	_		
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	41				
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	42				
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	43				
8	8	21	21	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	44				
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	45				
8	8	23	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	46				
8	8	21	21	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	47				
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	48				
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	49				
