mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67				
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	74				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	75				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	76				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	77				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	78				
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	83				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	84				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	85				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	86				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	b		
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	87				
12	12	89/2	89/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	_		
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	88				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4	3	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	89				
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	90				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	91				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	92				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95				
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97				
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5		
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98				
13	13	101/2	101/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6h		
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	99				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	100				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	101				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	102				
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	103				
14	14	105/2	105/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	_		
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	104				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6h		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	105				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	106				
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	107				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	108				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	109				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	110				
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	111				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	112				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	113				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	114				
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	115				
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	116				
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	117				
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	118				
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#	
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	119				
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	120				
