mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	33			
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6h	
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	34			
5	5	37/2	37/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	5	
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	35			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	36			
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	37			
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#	
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	38			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	42			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	43			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	44			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	45			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	46			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49			
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	50			
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	51			
8	8	61/2	61/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	_	
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	52			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53			
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	54			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	55			
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	56			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	57			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	58			
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	59			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	60			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	61			
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	62			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	63			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	64			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	65			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	h	
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	66			
10	10	77/2	77/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	_	
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	67			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	68			
10	10	79/2	79/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6\	
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	69			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71			
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	9	4
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	74			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	8	#
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	76			
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	77			
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	78			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	79			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	80			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	81			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	82			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86			
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	88			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5\	#
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	89			
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	90			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	None	
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	92			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	93			
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	94			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	95			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	96			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	97			
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	98			
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	99			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	100			
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	101			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	102			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	103			
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	104			
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	105			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	106			
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	107			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	108			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	109			
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	110			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	111			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	112			
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113			
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	114			
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	115			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117			
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	118			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	119			
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	120			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121			
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	122			
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4	
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	123			
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
